latitude_deg,longitude_deg,area_weight,availability1,availability2,mean_multiplicity,max_gap_time_min,max_double_gap_time_min
19.82806026417,81.412784042491,0.0013679890560875513,1.0,1.0,2.701388888888889,0.0,0.0
19.82806026417,83.515980053113,0.0013679890560875513,1.0,1.0,2.6666666666666665,0.0,0.0
19.82806026417,85.619176063736,0.0013679890560875513,1.0,1.0,2.6597222222222223,0.0,0.0
19.82806026417,87.722372074359,0.0013679890560875513,1.0,1.0,2.6875,0.0,0.0
19.82806026417,89.825568084981,0.0013679890560875513,1.0,1.0,2.673611111111111,0.0,0.0
19.82806026417,91.928764095604,0.0013679890560875513,1.0,1.0,2.6875,0.0,0.0
19.82806026417,94.031960106227,0.0013679890560875513,1.0,1.0,2.6840277777777777,0.0,0.0
19.82806026417,96.135156116849,0.0013679890560875513,1.0,1.0,2.6979166666666665,0.0,0.0
19.82806026417,98.238352127472,0.0013679890560875513,1.0,1.0,2.670138888888889,0.0,0.0
19.82806026417,100.341548138095,0.0013679890560875513,1.0,1.0,2.6875,0.0,0.0
19.82806026417,102.444744148717,0.0013679890560875513,1.0,1.0,2.670138888888889,0.0,0.0
19.82806026417,104.54794015934,0.0013679890560875513,1.0,1.0,2.6770833333333335,0.0,0.0
19.82806026417,106.651136169963,0.0013679890560875513,1.0,1.0,2.6875,0.0,0.0
19.82806026417,108.754332180585,0.0013679890560875513,1.0,1.0,2.6875,0.0,0.0
19.82806026417,110.857528191208,0.0013679890560875513,1.0,1.0,2.65625,0.0,0.0
19.82806026417,112.960724201831,0.0013679890560875513,1.0,1.0,2.6805555555555554,0.0,0.0
19.82806026417,115.063920212453,0.0013679890560875513,1.0,1.0,2.6944444444444446,0.0,0.0
19.82806026417,117.167116223076,0.0013679890560875513,1.0,1.0,2.6666666666666665,0.0,0.0
19.82806026417,119.270312233699,0.0013679890560875513,1.0,1.0,2.6875,0.0,0.0
19.82806026417,121.373508244321,0.0013679890560875513,1.0,1.0,2.670138888888889,0.0,0.0
19.82806026417,123.476704254944,0.0013679890560875513,1.0,1.0,2.6805555555555554,0.0,0.0
19.82806026417,125.579900265567,0.0013679890560875513,1.0,1.0,2.6875,0.0,0.0
19.82806026417,127.683096276189,0.0013679890560875513,1.0,1.0,2.6805555555555554,0.0,0.0
