ground_index,latitude_deg,longitude_deg,minimum_visible_satellites,mean_visible_satellites,maximum_visible_satellites,mean_minimum_slant_distance_km
2276,40.0,81.0,3,4.454861111111111,7,580.880029002678
2277,40.0,82.0,3,4.440972222222222,6,580.5384235879567
2278,40.0,83.0,3,4.427083333333333,6,580.4644489213338
2279,40.0,84.0,3,4.402777777777778,7,580.642544436006
2280,40.0,85.0,3,4.402777777777778,6,580.5834689784621
2281,40.0,86.0,3,4.451388888888889,7,580.7166523827723
2282,40.0,87.0,3,4.430555555555555,6,580.8939355618272
2283,40.0,88.0,3,4.4375,6,580.6351640696279
2284,40.0,89.0,3,4.444444444444445,7,580.5997065704108
2285,40.0,90.0,3,4.447916666666667,6,580.7552369151294
2286,40.0,91.0,3,4.447916666666667,7,580.6556485589864
2287,40.0,92.0,3,4.454861111111111,7,580.6895588497974
2288,40.0,93.0,3,4.440972222222222,7,580.7697113537329
2289,40.0,94.0,3,4.4375,6,580.5290334950209
2290,40.0,95.0,3,4.454861111111111,6,580.6145214820747
2291,40.0,96.0,3,4.430555555555555,7,580.8053908689269
2292,40.0,97.0,3,4.413194444444445,7,580.6740102517808
2293,40.0,98.0,3,4.430555555555555,7,580.6683260965685
2294,40.0,99.0,3,4.430555555555555,6,580.7201455578544
2295,40.0,100.0,3,4.454861111111111,6,580.710317522954
2296,40.0,101.0,3,4.447916666666667,6,580.5857731934618
2297,40.0,102.0,3,4.423611111111111,6,580.675695739595
2298,40.0,103.0,3,4.434027777777778,7,580.7209583429809
2299,40.0,104.0,3,4.4375,7,580.6540430173246
2300,40.0,105.0,3,4.440972222222222,7,580.671438950538
2301,40.0,106.0,3,4.434027777777778,6,580.6847629569467
2302,40.0,107.0,3,4.447916666666667,7,580.5373238236724
2303,40.0,108.0,3,4.427083333333333,6,580.7646554720438
2304,40.0,109.0,3,4.430555555555555,7,580.8427432529434
2305,40.0,110.0,3,4.430555555555555,7,580.7247853438973
2306,40.0,111.0,3,4.440972222222222,6,580.6430125763178
2307,40.0,112.0,3,4.427083333333333,6,580.6041310038543
2308,40.0,113.0,3,4.444444444444445,6,580.3780368135546
2309,40.0,114.0,3,4.416666666666667,6,580.6436093906565
2310,40.0,115.0,3,4.440972222222222,7,580.8888427229266
2311,40.0,116.0,3,4.427083333333333,7,580.7685922408643
2312,40.0,117.0,3,4.444444444444445,7,580.6408154039068
2313,40.0,118.0,3,4.423611111111111,6,580.6591182204621
2314,40.0,119.0,3,4.444444444444445,7,580.5041045064661
2315,40.0,120.0,3,4.434027777777778,7,580.577915532207
2316,40.0,121.0,3,4.427083333333333,7,580.6988143944172
2317,40.0,122.0,3,4.420138888888889,7,580.6697330245329
2318,40.0,123.0,3,4.440972222222222,6,580.6963171331879
2319,40.0,124.0,3,4.444444444444445,6,580.8502086622661
2320,40.0,125.0,3,4.4375,6,580.6414520888926
2321,40.0,126.0,3,4.427083333333333,7,580.5551667714149
2322,40.0,127.0,3,4.420138888888889,7,580.6960006865752
2323,40.0,128.0,3,4.423611111111111,7,580.7038921237431
2324,40.0,129.0,3,4.461805555555555,7,580.6453453405579
2325,40.0,130.0,3,4.4375,6,580.7777668206186
2326,40.0,131.0,3,4.447916666666667,7,580.7231938629765
2327,40.0,132.0,3,4.4375,7,580.5730281429672
2328,40.0,133.0,3,4.4375,7,580.6623453782385
2329,40.0,134.0,3,4.423611111111111,7,580.7057640145541
2330,40.0,135.0,3,4.447916666666667,6,580.6045311245836
2331,41.0,73.0,3,4.697916666666667,7,586.2449412985948
2332,41.0,74.0,3,4.649305555555555,7,586.3169587154395
2333,41.0,75.0,3,4.673611111111111,7,586.3257926737847
2334,41.0,76.0,3,4.701388888888889,7,586.2292202302492
2335,41.0,77.0,3,4.673611111111111,7,586.1404120126422
2336,41.0,78.0,3,4.673611111111111,7,586.176195968257
2337,41.0,79.0,3,4.708333333333333,7,586.1552126126786
2338,41.0,80.0,3,4.673611111111111,7,586.2434176753309
2339,41.0,81.0,3,4.673611111111111,7,586.1148793510591
2340,41.0,82.0,3,4.708333333333333,7,586.118204453905
2341,41.0,83.0,3,4.694444444444445,7,586.1029660332683
2342,41.0,84.0,3,4.659722222222222,7,586.1020697493439
2343,41.0,85.0,3,4.690972222222222,7,586.0008948382751
2344,41.0,86.0,3,4.666666666666667,7,586.1198779505523
2345,41.0,87.0,3,4.690972222222222,7,586.232686959359
2346,41.0,88.0,3,4.677083333333333,7,586.3628340752825
2347,41.0,89.0,3,4.663194444444445,7,586.3820153494715
2348,41.0,90.0,3,4.6875,7,586.1977568036205
2349,41.0,91.0,3,4.715277777777778,7,586.100109299407
2350,41.0,92.0,3,4.684027777777778,7,586.2066265733265
2351,41.0,93.0,3,4.6875,7,586.3797003513328
2352,41.0,94.0,3,4.715277777777778,7,586.3944329828538
2353,41.0,95.0,3,4.708333333333333,7,586.3298546579252
2354,41.0,96.0,3,4.666666666666667,7,586.2498202759912
2355,41.0,97.0,3,4.697916666666667,7,586.281154071437
2356,41.0,98.0,3,4.684027777777778,7,586.434570737582
2357,41.0,99.0,3,4.694444444444445,7,586.4714463778089
2358,41.0,100.0,3,4.684027777777778,7,586.3094221912529
2359,41.0,101.0,3,4.697916666666667,7,586.3301000722354
2360,41.0,102.0,3,4.677083333333333,7,586.3319212980083
2361,41.0,103.0,3,4.684027777777778,7,586.2104980199988
2362,41.0,104.0,3,4.715277777777778,7,586.2076344683408
2363,41.0,105.0,3,4.704861111111111,7,586.2944261870256
2364,41.0,106.0,3,4.715277777777778,7,586.2523453762647
2365,41.0,107.0,3,4.704861111111111,7,586.3321831086577
2366,41.0,108.0,3,4.666666666666667,7,586.3597559379526
2367,41.0,109.0,3,4.680555555555555,7,586.1142703991311
2368,41.0,110.0,3,4.697916666666667,7,586.0741509009724
2369,41.0,111.0,3,4.708333333333333,7,586.1678994196927
2370,41.0,112.0,3,4.663194444444445,7,586.1898841022702
2371,41.0,113.0,3,4.680555555555555,7,586.1102823850518
2372,41.0,114.0,3,4.684027777777778,7,586.0233144165211
2373,41.0,115.0,3,4.659722222222222,7,585.9842737478061
2374,41.0,116.0,3,4.701388888888889,7,586.1879993233578
2375,41.0,117.0,3,4.697916666666667,7,586.3461027213813
2376,41.0,118.0,3,4.708333333333333,7,586.2872522421123
2377,41.0,119.0,3,4.704861111111111,7,586.1633177964078
2378,41.0,120.0,3,4.690972222222222,7,586.1394817906862
2379,41.0,121.0,3,4.663194444444445,7,586.1878120088543
2380,41.0,122.0,3,4.697916666666667,7,586.2778401937535
2381,41.0,123.0,3,4.71875,7,586.3687107738781
2382,41.0,124.0,3,4.694444444444445,7,586.3599822343356
2383,41.0,125.0,3,4.71875,7,586.3424037359133
2384,41.0,126.0,3,4.704861111111111,7,586.3725297567819
2385,41.0,127.0,3,4.663194444444445,7,586.3534003200423
2386,41.0,128.0,3,4.694444444444445,7,586.3056995314229
2387,41.0,129.0,3,4.715277777777778,7,586.3439031759536
2388,41.0,130.0,3,4.711805555555555,7,586.4596301539195
2389,41.0,131.0,3,4.711805555555555,7,586.4693581700726
2390,41.0,132.0,3,4.708333333333333,7,586.2982413604973
2391,41.0,133.0,3,4.663194444444445,7,586.1146630965461
2392,41.0,134.0,3,4.694444444444445,7,586.1350350584681
2393,41.0,135.0,3,4.690972222222222,7,586.3324467752811
2394,42.0,73.0,3,4.996527777777778,7,580.9994372030162
2395,42.0,74.0,3,5.006944444444445,7,580.7115164852725
2396,42.0,75.0,3,4.965277777777778,7,580.6648001742407
2397,42.0,76.0,3,4.975694444444445,7,580.9149442085924
2398,42.0,77.0,3,4.989583333333333,7,580.9168437758976
2399,42.0,78.0,3,5.0,7,580.8102415631886
2400,42.0,79.0,3,5.024305555555555,7,580.7442325297271
2401,42.0,80.0,3,5.010416666666667,7,580.7329262790258
2402,42.0,81.0,3,5.0,7,580.7208113339738
2403,42.0,82.0,3,4.975694444444445,7,580.7323090984733
2404,42.0,83.0,3,4.972222222222222,7,580.613537534115
2405,42.0,84.0,3,5.010416666666667,7,580.6657605630569
2406,42.0,85.0,3,5.006944444444445,7,580.8820085947812
2407,42.0,86.0,3,4.979166666666667,7,580.8394826014178
2408,42.0,87.0,3,4.954861111111111,7,580.6349099616343
2409,42.0,88.0,3,4.993055555555555,7,580.7214121372535
2410,42.0,89.0,3,5.0,7,580.7159764614183
2411,42.0,90.0,3,5.006944444444445,7,580.6895505324608
2412,42.0,91.0,3,4.975694444444445,7,580.984958928062
2413,42.0,92.0,3,5.010416666666667,7,581.0318760361615
2414,42.0,93.0,3,5.013888888888889,7,580.7804091172353
2415,42.0,94.0,3,4.986111111111111,7,580.8075825429955
2416,42.0,95.0,3,4.982638888888889,7,580.8460589297927
2417,42.0,96.0,3,4.996527777777778,7,580.9188718044417
2418,42.0,97.0,3,5.027777777777778,7,580.9559466364516
2419,42.0,98.0,3,5.013888888888889,7,580.8501607645809
2420,42.0,99.0,3,4.979166666666667,7,580.8282942642392
2421,42.0,100.0,3,4.979166666666667,7,580.979353820621
2422,42.0,101.0,3,4.979166666666667,7,580.9545793112616
2423,42.0,102.0,3,5.003472222222222,7,580.736639851438
2424,42.0,103.0,3,4.986111111111111,7,580.7863458509996
2425,42.0,104.0,3,5.006944444444445,7,581.0180043737349
2426,42.0,105.0,3,5.0,7,580.9438775075482
2427,42.0,106.0,3,4.989583333333333,7,580.7646768229756
2428,42.0,107.0,3,5.013888888888889,7,580.7409460680985
2429,42.0,108.0,3,5.020833333333333,7,580.6399483079745
2430,42.0,109.0,3,5.020833333333333,7,580.6402487357481
2431,42.0,110.0,3,4.961805555555555,7,580.84858264219
2432,42.0,111.0,3,4.961805555555555,7,580.7659378963465
2433,42.0,112.0,3,4.996527777777778,7,580.7085774148806
2434,42.0,113.0,3,5.0,7,580.7376711540446
2435,42.0,114.0,3,4.972222222222222,7,580.6671572727296
2436,42.0,115.0,3,4.986111111111111,7,580.686830534623
2437,42.0,116.0,3,5.013888888888889,7,580.7913517492138
2438,42.0,117.0,3,5.020833333333333,7,580.6985714687722
2439,42.0,118.0,3,5.0,7,580.6766793472162
2440,42.0,119.0,3,4.989583333333333,7,580.9520848427142
2441,42.0,120.0,3,5.017361111111111,7,580.9586529885498
2442,42.0,121.0,3,5.017361111111111,7,580.6783581129348
2443,42.0,122.0,3,4.96875,7,580.7680049533445
2444,42.0,123.0,3,4.982638888888889,7,580.8810790379603
2445,42.0,124.0,3,4.982638888888889,7,580.9330189024995
2446,42.0,125.0,3,4.961805555555555,7,580.9426043200659
2447,42.0,126.0,3,4.986111111111111,7,580.8435219590107
2448,42.0,127.0,3,5.038194444444445,7,580.7525985296712
2449,42.0,128.0,3,5.020833333333333,7,580.944505846333
2450,42.0,129.0,3,4.989583333333333,7,580.9930808555333
2451,42.0,130.0,3,4.993055555555555,7,580.81590008032
2452,42.0,131.0,3,5.010416666666667,7,580.8576720593966
2453,42.0,132.0,3,5.013888888888889,7,580.9441179959522
2454,42.0,133.0,3,5.003472222222222,7,580.8326032819609
2455,42.0,134.0,3,4.975694444444445,7,580.8019486298114
2456,42.0,135.0,3,5.003472222222222,7,580.8497810732302
2457,43.0,73.0,4,5.319444444444445,7,576.6537354727998
2458,43.0,74.0,4,5.388888888888889,8,576.7196285327426
2459,43.0,75.0,4,5.385416666666667,8,576.7553290913381
2460,43.0,76.0,3,5.378472222222222,8,576.5313250722634
2461,43.0,77.0,3,5.416666666666667,8,576.8219526549586
2462,43.0,78.0,3,5.392361111111111,8,576.8372420148154
2463,43.0,79.0,4,5.347222222222222,8,576.7602301746278
2464,43.0,80.0,3,5.385416666666667,8,576.7328085599631
2465,43.0,81.0,3,5.402777777777778,8,576.672961335427
2466,43.0,82.0,3,5.392361111111111,8,576.3861258432407
2467,43.0,83.0,4,5.409722222222222,8,576.7195656653003
2468,43.0,84.0,4,5.392361111111111,8,576.966051924191
2469,43.0,85.0,3,5.336805555555555,7,576.8272300444153
2470,43.0,86.0,4,5.368055555555555,8,576.6965359668806
2471,43.0,87.0,4,5.388888888888889,8,576.6746894506193
2472,43.0,88.0,3,5.378472222222222,7,576.5270068018684
2473,43.0,89.0,3,5.40625,8,576.6323576611528
2474,43.0,90.0,3,5.395833333333333,8,576.715899732062
2475,43.0,91.0,4,5.350694444444445,8,576.7550962406611
2476,43.0,92.0,3,5.381944444444445,8,576.7819025524094
2477,43.0,93.0,3,5.385416666666667,7,576.892992874574
2478,43.0,94.0,3,5.392361111111111,8,576.6199339265621
2479,43.0,95.0,4,5.375,8,576.4584615017709
2480,43.0,96.0,4,5.388888888888889,8,576.6953410866792
2481,43.0,97.0,3,5.357638888888889,8,576.7404497299948
2482,43.0,98.0,4,5.357638888888889,8,576.7480804968101
2483,43.0,99.0,4,5.378472222222222,8,576.8543819509076
2484,43.0,100.0,3,5.381944444444445,8,576.7046083496914
2485,43.0,101.0,3,5.395833333333333,8,576.4544077477818
2486,43.0,102.0,4,5.378472222222222,7,576.6962957194696
2487,43.0,103.0,4,5.361111111111111,8,576.8165758811629
2488,43.0,104.0,4,5.364583333333333,8,576.7491485495199
2489,43.0,105.0,3,5.375,7,576.8545272732512
2490,43.0,106.0,3,5.385416666666667,8,576.7331648632597
2491,43.0,107.0,4,5.371527777777778,8,576.5890135576316
2492,43.0,108.0,3,5.395833333333333,7,576.6849730569102
2493,43.0,109.0,4,5.381944444444445,8,576.6275237890452
2494,43.0,110.0,4,5.322916666666667,8,576.5836235045172
2495,43.0,111.0,3,5.388888888888889,8,576.8269313299129
2496,43.0,112.0,3,5.402777777777778,8,577.0231187623144
2497,43.0,113.0,3,5.381944444444445,8,576.7167010810742
2498,43.0,114.0,4,5.371527777777778,8,576.5731724614366
2499,43.0,115.0,4,5.368055555555555,8,576.6368613319802
2500,43.0,116.0,3,5.361111111111111,8,576.6240000244829
2501,43.0,117.0,3,5.378472222222222,8,576.7253465411118
2502,43.0,118.0,4,5.381944444444445,8,576.8842485899701
2503,43.0,119.0,3,5.392361111111111,8,576.7334887908452
2504,43.0,120.0,3,5.385416666666667,7,576.6761558581878
2505,43.0,121.0,4,5.402777777777778,8,576.8039949054032
2506,43.0,122.0,4,5.354166666666667,8,576.6835671947828
2507,43.0,123.0,3,5.378472222222222,8,576.6171735152847
2508,43.0,124.0,3,5.392361111111111,8,576.830193546048
2509,43.0,125.0,3,5.385416666666667,8,576.6835547088014
2510,43.0,126.0,4,5.34375,8,576.6951397055581
2511,43.0,127.0,4,5.388888888888889,8,576.8096739708075
2512,43.0,128.0,3,5.371527777777778,7,576.6274953764104
2513,43.0,129.0,3,5.357638888888889,8,576.4875750702345
2514,43.0,130.0,4,5.378472222222222,8,576.743528612389
2515,43.0,131.0,3,5.378472222222222,8,576.8196134151246
2516,43.0,132.0,3,5.371527777777778,8,576.7067195301233
2517,43.0,133.0,3,5.381944444444445,8,576.7139860713346
2518,43.0,134.0,4,5.375,8,576.6546120410078
2519,43.0,135.0,3,5.375,8,576.5947662765276
2520,44.0,73.0,4,5.913194444444445,8,590.628110107798
2521,44.0,74.0,4,5.878472222222222,8,590.6846148763443
2522,44.0,75.0,4,5.871527777777778,8,590.6942906123818
2523,44.0,76.0,4,5.861111111111111,8,590.6858835981512
2524,44.0,77.0,4,5.913194444444445,8,590.754372940431
2525,44.0,78.0,4,5.885416666666667,8,590.8243315710508
2526,44.0,79.0,4,5.892361111111111,8,590.8740146164256
2527,44.0,80.0,4,5.871527777777778,8,590.7413000404877
2528,44.0,81.0,4,5.913194444444445,8,590.6646914602399
2529,44.0,82.0,4,5.885416666666667,8,590.6098449664909
2530,44.0,83.0,4,5.875,8,590.8155021954777
2531,44.0,84.0,4,5.875,8,591.0390790084841
2532,44.0,85.0,4,5.913194444444445,8,590.9603241795754
2533,44.0,86.0,4,5.90625,8,590.6685965115611
2534,44.0,87.0,4,5.923611111111111,8,590.5981205559499
2535,44.0,88.0,3,5.864583333333333,8,590.7268987541706
2536,44.0,89.0,4,5.871527777777778,8,590.7575774155171
2537,44.0,90.0,4,5.895833333333333,8,590.712383429661
2538,44.0,91.0,4,5.902777777777778,8,590.6960642338493
2539,44.0,92.0,4,5.899305555555555,8,590.7793521904542
2540,44.0,93.0,4,5.885416666666667,8,590.7575279518258
2541,44.0,94.0,4,5.864583333333333,8,590.6434903039502
2542,44.0,95.0,4,5.871527777777778,8,590.3848769619907
2543,44.0,96.0,4,5.902777777777778,8,590.4833577595896
2544,44.0,97.0,4,5.895833333333333,8,590.6478635619899
2545,44.0,98.0,4,5.861111111111111,8,590.7299508382146
2546,44.0,99.0,4,5.902777777777778,8,590.6201322188626
2547,44.0,100.0,4,5.899305555555555,8,590.5731564165571
2548,44.0,101.0,4,5.888888888888889,8,590.4569403810176
2549,44.0,102.0,4,5.899305555555555,8,590.5877499066751
2550,44.0,103.0,4,5.881944444444445,8,590.7609453529761
2551,44.0,104.0,4,5.885416666666667,8,590.8105588431445
2552,44.0,105.0,4,5.916666666666667,8,590.6859012619174
2553,44.0,106.0,4,5.888888888888889,8,590.6730132181052
2554,44.0,107.0,4,5.864583333333333,8,590.7418889401723
2555,44.0,108.0,4,5.895833333333333,8,590.7143662959871
2556,44.0,109.0,4,5.895833333333333,8,590.6807125551155
2557,44.0,110.0,4,5.916666666666667,8,590.6425380159978
2558,44.0,111.0,4,5.930555555555555,8,590.8407340951638
2559,44.0,112.0,4,5.885416666666667,8,591.06518301758
2560,44.0,113.0,4,5.871527777777778,8,590.9741054837492
2561,44.0,114.0,4,5.913194444444445,8,590.6350646212707
2562,44.0,115.0,4,5.920138888888889,8,590.6367777298278
2563,44.0,116.0,4,5.885416666666667,8,590.7577391141085
2564,44.0,117.0,4,5.868055555555555,8,590.8128499611558
2565,44.0,118.0,4,5.892361111111111,8,590.7686407345597
2566,44.0,119.0,4,5.892361111111111,8,590.7695991499152
2567,44.0,120.0,4,5.888888888888889,8,590.7008182252816
2568,44.0,121.0,4,5.90625,8,590.7367680612267
2569,44.0,122.0,4,5.878472222222222,8,590.7351826626517
2570,44.0,123.0,4,5.881944444444445,8,590.595161084604
2571,44.0,124.0,4,5.899305555555555,8,590.5207373723773
2572,44.0,125.0,4,5.885416666666667,8,590.6658335668658
2573,44.0,126.0,4,5.888888888888889,8,590.7073963211734
2574,44.0,127.0,4,5.90625,8,590.6876897915575
2575,44.0,128.0,4,5.871527777777778,8,590.5107501418893
2576,44.0,129.0,4,5.881944444444445,8,590.3831842194197
2577,44.0,130.0,4,5.899305555555555,8,590.4496014034469
2578,44.0,131.0,4,5.850694444444445,8,590.7292357944755
2579,44.0,132.0,4,5.881944444444445,8,590.7860199601698
2580,44.0,133.0,4,5.916666666666667,8,590.6643700259666
2581,44.0,134.0,4,5.913194444444445,8,590.6082732434187
2582,44.0,135.0,4,5.864583333333333,8,590.701857993668
2583,45.0,73.0,5,6.645833333333333,8,574.5970862497152
2584,45.0,74.0,5,6.642361111111111,9,574.7359564169842
2585,45.0,75.0,5,6.635416666666667,9,574.7560641752681
2586,45.0,76.0,5,6.652777777777778,9,574.64782049426
2587,45.0,77.0,5,6.663194444444445,9,574.736045166387
2588,45.0,78.0,5,6.663194444444445,9,574.8135131935884
2589,45.0,79.0,5,6.625,8,574.7859138210055
2590,45.0,80.0,5,6.663194444444445,9,574.7044269171503
2591,45.0,81.0,5,6.663194444444445,9,574.5981724243688
2592,45.0,82.0,5,6.659722222222222,9,574.5049185865029
2593,45.0,83.0,5,6.618055555555555,9,574.7430061444353
2594,45.0,84.0,5,6.631944444444445,9,574.9687790547267
2595,45.0,85.0,5,6.65625,9,574.8072783545205
2596,45.0,86.0,5,6.635416666666667,9,574.6349380019032
2597,45.0,87.0,5,6.621527777777778,9,574.6385937533156
2598,45.0,88.0,5,6.663194444444445,9,574.7106392384089
2599,45.0,89.0,5,6.65625,8,574.7307946645046
2600,45.0,90.0,5,6.638888888888889,9,574.7221435944816
2601,45.0,91.0,5,6.607638888888889,9,574.6939711478843
2602,45.0,92.0,5,6.642361111111111,9,574.7041469009304
2603,45.0,93.0,5,6.663194444444445,9,574.8046044861097
2604,45.0,94.0,5,6.645833333333333,9,574.6897877802489
2605,45.0,95.0,5,6.604166666666667,9,574.4646613938323
2606,45.0,96.0,5,6.65625,9,574.6259812294253
2607,45.0,97.0,5,6.673611111111111,9,574.7225732144201
2608,45.0,98.0,5,6.663194444444445,9,574.808774619565
2609,45.0,99.0,5,6.635416666666667,9,574.8235856823981
2610,45.0,100.0,5,6.677083333333333,9,574.6521151896733
2611,45.0,101.0,5,6.642361111111111,9,574.4946868090549
2612,45.0,102.0,5,6.635416666666667,9,574.6618887741683
2613,45.0,103.0,5,6.635416666666667,9,574.7952997078983
2614,45.0,104.0,5,6.645833333333333,8,574.6904609865061
2615,45.0,105.0,5,6.663194444444445,9,574.704303369649
2616,45.0,106.0,5,6.618055555555555,9,574.6988657860788
2617,45.0,107.0,5,6.618055555555555,9,574.7347390572772
2618,45.0,108.0,5,6.65625,9,574.7236453354355
2619,45.0,109.0,5,6.652777777777778,9,574.6444967902535
2620,45.0,110.0,5,6.614583333333333,9,574.5496671087503
2621,45.0,111.0,5,6.65625,9,574.7639340778592
2622,45.0,112.0,5,6.670138888888889,9,574.9501846748309
2623,45.0,113.0,5,6.649305555555555,9,574.8109601948215
2624,45.0,114.0,5,6.614583333333333,9,574.5951933523548
2625,45.0,115.0,5,6.65625,9,574.6156379203259
2626,45.0,116.0,5,6.659722222222222,9,574.6259496896658
2627,45.0,117.0,5,6.659722222222222,9,574.7828840710189
2628,45.0,118.0,5,6.618055555555555,9,574.802686340313
2629,45.0,119.0,5,6.635416666666667,9,574.7342476935402
2630,45.0,120.0,5,6.65625,9,574.6499012195844
2631,45.0,121.0,5,6.670138888888889,9,574.7757012340257
2632,45.0,122.0,5,6.607638888888889,9,574.7323655335065
2633,45.0,123.0,5,6.666666666666667,9,574.5746533758232
2634,45.0,124.0,5,6.649305555555555,9,574.6245503711175
2635,45.0,125.0,5,6.670138888888889,9,574.6935446750231
2636,45.0,126.0,5,6.604166666666667,9,574.8018090251834
2637,45.0,127.0,5,6.677083333333333,9,574.8355025218938
2638,45.0,128.0,5,6.649305555555555,9,574.6077086854064
2639,45.0,129.0,5,6.635416666666667,9,574.4851652370629
2640,45.0,130.0,5,6.621527777777778,9,574.5916535498425
2641,45.0,131.0,5,6.670138888888889,9,574.7928054834842
2642,45.0,132.0,5,6.65625,8,574.7310896948712
2643,45.0,133.0,5,6.631944444444445,9,574.7185014104543
2644,45.0,134.0,5,6.618055555555555,9,574.6650926371942
2645,45.0,135.0,5,6.65625,9,574.6570422987069
2646,46.0,73.0,6,8.302083333333334,10,573.026487328096
2647,46.0,74.0,6,8.309027777777779,10,573.0035448523586
2648,46.0,75.0,6,8.32638888888889,10,573.0232544131267
2649,46.0,76.0,6,8.29861111111111,10,573.1295176861413
2650,46.0,77.0,6,8.291666666666666,10,573.1366585043811
2651,46.0,78.0,6,8.322916666666666,10,573.0725205212575
2652,46.0,79.0,6,8.319444444444445,10,573.0011329336043
2653,46.0,80.0,6,8.32638888888889,10,572.9624235147473
2654,46.0,81.0,6,8.302083333333334,10,572.9501255573347
2655,46.0,82.0,6,8.284722222222221,10,572.9842389188335
2656,46.0,83.0,6,8.3125,10,572.9694852805587
2657,46.0,84.0,6,8.34375,10,572.9966600046689
2658,46.0,85.0,6,8.333333333333334,10,573.0079970406493
2659,46.0,86.0,6,8.28125,10,572.983586561467
2660,46.0,87.0,6,8.309027777777779,10,572.9802472890259
2661,46.0,88.0,6,8.309027777777779,10,573.0123621919589
2662,46.0,89.0,6,8.291666666666666,10,573.0292891565455
2663,46.0,90.0,6,8.315972222222221,10,573.0532934934196
2664,46.0,91.0,6,8.302083333333334,10,573.1096470807153
2665,46.0,92.0,6,8.302083333333334,10,573.0926192260472
2666,46.0,93.0,6,8.336805555555555,10,573.0543787221189
2667,46.0,94.0,6,8.340277777777779,10,573.0613040172424
2668,46.0,95.0,6,8.291666666666666,10,573.0851787898711
2669,46.0,96.0,6,8.315972222222221,10,573.1157238800773
2670,46.0,97.0,6,8.32986111111111,10,573.1112879941725
2671,46.0,98.0,6,8.32986111111111,10,573.1110967118769
2672,46.0,99.0,6,8.35763888888889,10,573.1511279566989
2673,46.0,100.0,6,8.291666666666666,10,573.1629549591339
2674,46.0,101.0,6,8.28125,10,573.1223360089285
2675,46.0,102.0,6,8.319444444444445,10,573.0414920433445
2676,46.0,103.0,6,8.32986111111111,10,573.0339474091084
2677,46.0,104.0,6,8.302083333333334,10,573.0836279925693
2678,46.0,105.0,6,8.347222222222221,10,573.0981764273993
2679,46.0,106.0,6,8.288194444444445,10,573.0953366130605
2680,46.0,107.0,6,8.309027777777779,10,573.0409565890881
2681,46.0,108.0,6,8.385416666666666,10,572.9794601215675
2682,46.0,109.0,6,8.315972222222221,10,572.9323723283948
2683,46.0,110.0,6,8.28125,10,572.9922091685886
2684,46.0,111.0,6,8.319444444444445,10,573.0257972846019
2685,46.0,112.0,6,8.3125,10,573.02051044133
2686,46.0,113.0,6,8.29513888888889,10,573.00897386107
2687,46.0,114.0,6,8.322916666666666,10,572.9478815805838
2688,46.0,115.0,6,8.29513888888889,10,572.9025631761677
2689,46.0,116.0,6,8.29513888888889,10,572.9517800750035
2690,46.0,117.0,6,8.347222222222221,10,573.0153800681323
2691,46.0,118.0,6,8.336805555555555,10,573.065319546402
2692,46.0,119.0,6,8.284722222222221,10,573.1371887923283
2693,46.0,120.0,6,8.319444444444445,10,573.1012035167396
2694,46.0,121.0,6,8.354166666666666,10,572.9867769920189
2695,46.0,122.0,6,8.333333333333334,10,573.0333515477234
2696,46.0,123.0,6,8.29861111111111,10,573.0471031423106
2697,46.0,124.0,6,8.302083333333334,10,573.0933958772317
2698,46.0,125.0,6,8.29513888888889,10,573.149947593989
2699,46.0,126.0,6,8.32638888888889,10,573.1306631823911
2700,46.0,127.0,6,8.354166666666666,10,573.0780394538809
2701,46.0,128.0,6,8.350694444444445,10,573.110849894269
2702,46.0,129.0,6,8.284722222222221,10,573.1193716772192
2703,46.0,130.0,6,8.309027777777779,10,573.0834997100651
2704,46.0,131.0,6,8.354166666666666,10,573.1007747290649
2705,46.0,132.0,6,8.3125,10,573.1114223066245
2706,46.0,133.0,6,8.29861111111111,10,573.0592008953263
2707,46.0,134.0,6,8.336805555555555,10,573.0795317821862
2708,46.0,135.0,6,8.302083333333334,10,573.0678481569119
2709,47.0,73.0,7,9.097222222222221,11,569.8820652930807
2710,47.0,74.0,7,9.04861111111111,11,569.6808793560547
2711,47.0,75.0,7,9.083333333333334,11,569.6585384512614
2712,47.0,76.0,7,9.07638888888889,11,569.71945597291
2713,47.0,77.0,7,9.090277777777779,11,569.8202791705047
2714,47.0,78.0,7,9.065972222222221,11,569.6217738546305
2715,47.0,79.0,7,9.07638888888889,11,569.5507852531665
2716,47.0,80.0,7,9.0625,11,569.6556745283519
2717,47.0,81.0,7,9.083333333333334,11,569.8362580069715
2718,47.0,82.0,7,9.083333333333334,11,569.7938463122493
2719,47.0,83.0,7,9.072916666666666,11,569.6082611666754
2720,47.0,84.0,7,9.041666666666666,11,569.483171605549
2721,47.0,85.0,7,9.090277777777779,11,569.6567065022944
2722,47.0,86.0,7,9.083333333333334,11,569.8359070398484
2723,47.0,87.0,7,9.100694444444445,11,569.8081409924964
2724,47.0,88.0,7,9.065972222222221,11,569.6125024072064
2725,47.0,89.0,7,9.055555555555555,11,569.5806661442763
2726,47.0,90.0,7,9.07638888888889,11,569.7128750861758
2727,47.0,91.0,7,9.10763888888889,11,569.8273841257145
2728,47.0,92.0,7,9.07638888888889,11,569.7537297581615
2729,47.0,93.0,7,9.04513888888889,11,569.6112424747771
2730,47.0,94.0,7,9.059027777777779,11,569.6547460544666
