plane_index,satellite_index,inclination_deg,raan_deg,initial_argument_of_latitude_deg,phase_factor,altitude_km
5,8,50.331343634531606,48.59413675096501,94.29568372569884,28,550.0
5,9,50.331343634531606,48.59413675096501,102.12177068222057,28,550.0
5,10,50.331343634531606,48.59413675096501,109.94785763874233,28,550.0
5,11,50.331343634531606,48.59413675096501,117.77394459526404,28,550.0
5,12,50.331343634531606,48.59413675096501,125.6000315517858,28,550.0
5,13,50.331343634531606,48.59413675096501,133.42611850830752,28,550.0
5,14,50.331343634531606,48.59413675096501,141.25220546482927,28,550.0
5,15,50.331343634531606,48.59413675096501,149.078292421351,28,550.0
5,16,50.331343634531606,48.59413675096501,156.90437937787274,28,550.0
5,17,50.331343634531606,48.59413675096501,164.7304663343945,28,550.0
5,18,50.331343634531606,48.59413675096501,172.5565532909162,28,550.0
5,19,50.331343634531606,48.59413675096501,180.38264024743796,28,550.0
5,20,50.331343634531606,48.59413675096501,188.2087272039597,28,550.0
5,21,50.331343634531606,48.59413675096501,196.03481416048146,28,550.0
5,22,50.331343634531606,48.59413675096501,203.86090111700315,28,550.0
5,23,50.331343634531606,48.59413675096501,211.68698807352493,28,550.0
5,24,50.331343634531606,48.59413675096501,219.51307503004665,28,550.0
5,25,50.331343634531606,48.59413675096501,227.33916198656843,28,550.0
5,26,50.331343634531606,48.59413675096501,235.16524894309015,28,550.0
5,27,50.331343634531606,48.59413675096501,242.99133589961187,28,550.0
5,28,50.331343634531606,48.59413675096501,250.81742285613362,28,550.0
5,29,50.331343634531606,48.59413675096501,258.64350981265534,28,550.0
5,30,50.331343634531606,48.59413675096501,266.4695967691771,28,550.0
5,31,50.331343634531606,48.59413675096501,274.2956837256988,28,550.0
5,32,50.331343634531606,48.59413675096501,282.1217706822206,28,550.0
5,33,50.331343634531606,48.59413675096501,289.94785763874233,28,550.0
5,34,50.331343634531606,48.59413675096501,297.7739445952641,28,550.0
5,35,50.331343634531606,48.59413675096501,305.6000315517858,28,550.0
